word,polar
fringed,-0.125
fringy,0.125
frippery,0.25
friskily,0.125
frisson,-0.25
frivolity,0.25
frivolously,0.125
frontal,-0.125
frontlet,-0.125
frontward,0.25
frontwards,0.25
frost,-0.75
frostbite,-0.625
frostbitten,-0.5
frostily,-0.375
frothily,0.25
frown,-0.5625
frowsty,-0.875
frowsy,-0.5
frowzled,-0.625
frowzy,-0.5
frozen,-0.5625
fructify,0.375
fructose,-0.125
frugal,-0.25
frugally,0.25
fruitful,0.5
fruitfully,0.125
fruition,0.25
fruitlessly,0.125
fruity,-0.25
frumenty,0.125
frumpily,0.25
frumpishly,0.25
frustrated,-0.5
frustration,-0.3125
fry,-0.625
fuck,0.25
fucking,0.125
fuckup,-0.375
fucoid,-0.125
fuddle,-0.3125
fug,-0.25
fugally,-0.25
fuggy,-0.5
fugly,-0.75
fugu,0.5
fugue,-0.125
fulfil,0.125
fulfill,0.125
fulfillment,0.25
fulfilment,0.25
fulgent,0.5
full,0.25
fullness,0.25
fully,0.375
fulminate,-0.125
fulsomely,0.25
fumble,-0.291666667
fun,-0.0625
functional,0.375
fundamentally,0.5
funded,-0.375
fungible,0.25
funiculitis,-0.5
funk,-0.375
funky,-0.5
funnily,0.25
funny,-0.5
fur,-0.125
furbish,0.125
furious,-0.125
furiously,0.1875
furlike,-0.25
furnishing,-0.5
furor,-0.125
furore,-0.125
furosemide,-0.125
furtively,0.625
furuncle,-0.75
furunculosis,-0.25
fury,-0.1875
fuss,-0.166666667
fussily,0.25
fussiness,-0.5
fusty,-0.875
futile,-0.5
futilely,-0.375
fuzzed,0.125
fuzzy,0.125
gab,0.25
gabby,-0.125
gad,0.125
gag,0
gaiety,0.625
gaily,0.125
gainlessly,-0.5
galactosemia,-0.375
galeocerdo,-0.25
gall,-0.5
gallant,0.125
gallantly,0.25
gallfly,-0.208333333
galling,-0.5
gallous,-0.5
galosh,-0.125
galvanisation,0.25
galvanise,-0.25
galvanism,0.125
galvanization,0.25
galvanize,-0.25
game,-0.25
gamely,0.25
gameness,0.125
gamey,-0.1875
gamy,-0.1875
ganoidei,0.125
gaol,0.125
gap,0
gape,-0.041666667
garb,-0.125
gargoylism,-0.75
garish,-0.5
garishly,0.125
garlicky,-0.125
garrulous,-0.125
garrulously,0.25
gasconade,0.125
gasp,-0.125
gasterosteus,-0.125
gastritis,-0.75
gastroenteritis,-0.625
gastronomy,0.5
gaud,-0.25
gaudery,-0.25
gaudily,0.125
gaudy,-0.125
gauge,0.125
gavage,-0.5
gavialidae,0.375
gay,0.5
gayly,0.25
gayness,0.375
gaze,0.125
gazella,-0.125
gc,-0.125
gca,-0.375
gd,0.125
ge,0.125
gear,0.25
gelatin,0.125
gelechiidae,0.125
gem,0.5
gemfibrozil,-0.125
gemmed,-0.375
gemmiferous,0.125
genealogically,0.125
generally,-0.375
generative,0.25
generically,-0.375
generosity,0.5
generous,0.25
generously,0.375
genetta,0.5
genial,0.625
genially,0.25
genoise,-0.25
genre,-0.125
genteelly,0.375
gentle,0.5
gently,0.1875
genuflect,0.125
genuflection,0.125
genuflexion,0.125
genuine,0.25
genuinely,0.625
geographically,0.25
geologically,0.125
geometrically,0.25
geosynchronous,-0.375
geotropism,0.125
germ,-0.25
germanium,0.125
gerrhonotus,-0.125
gestate,0.125
get,-0.075
getable,0.625
gettable,0.625
gewgaw,-0.25
ghastly,-0.375
gherkin,-0.125
ghillie,-0.5
ghost,-0.125
ghz,-0.125
giant,-0.25
giantism,-0.375
giardiasis,-0.625
gibbet,-0.5
gibe,-0.375
gibingly,0.125
giddiness,-0.375
giddy,-0.75
gigacycle,-0.125
gigahertz,-0.125
gigantism,-0.375
gigot,0.625
gillie,-0.5
gimcrack,-0.5
gimmick,-0.125
gimp,0.125
gimpiness,0.125
gingerly,0.25
gingivitis,-0.75
give,0.145833333
giveaway,-0.25
glabrescent,-0.25
glabrous,-0.25
glaciate,-0.25
glaciated,-0.375
glad,0.5625
gladfulness,-0.5
gladly,0.25
gladness,-0.5
gladsomeness,-0.5
glamorise,0.25
glamorize,0.25
glamourise,0.25
glamourize,0.25
glanders,-0.5
glare,0.375
glaring,0.5
glaringly,0.25
glary,0.5
glass,-0.125
glassy,-0.375
glaze,-0.125
glazed,-0.375
gleaming,0.375
glee,-0.3125
gleefully,0.25
gleefulness,0.25
glibly,-0.125
glide,-0.125
glimmery,0.25
glis,-0.125
glistening,0.5
gloat,-0.25
gloating,-0.875
gloatingly,0.25
glomerulonephritis,-0.75
gloom,-0.3125
gloomful,-0.125
gloomily,-0.125
gloominess,-0.3125
glooming,-0.125
gloomy,-0.375
glop,-0.375
glorification,0.1875
glorify,0.333333333
glorious,0.5
gloriously,0.125
glory,0.0625
glossalgia,-0.625
glossily,0.25
glossitis,-0.625
glossodynia,-0.625
glossy,0.0625
glove,-0.125
glow,0.041666667
glower,-0.5
gloweringly,0.25
glowingly,0.25
glucophage,-0.25
glucosamine,0.25
glucose,0.25
glucosuria,0.375
glumly,0.125
glumness,-0.5
glutamate,-0.125
glutamine,0.125
gluttonously,0.25
gluttony,0.125
glycerin,-0.25
glycerine,-0.25
glycerol,-0.25
glycol,0.125
glycosuria,0.125
gnarled,-0.25
gnarly,-0.25
gnat,0.125
gnaw,-0.125
gnome,0.125
go,0
goad,-0.125
goal,0.125
goalless,-0.5
gobble,0.125
gobbledygook,-0.125
gobsmacked,-0.25
goddam,-0.25
goddamn,-0.25
goddamned,-0.25
godsend,0.375
godspeed,0.125
goggles,-0.25
going,-0.375
golconda,0.375
gold,-0.125
goldbrick,0.125
golden,0.25
goldeneye,-0.125
goldmine,0.625
golliwog,-0.125
golliwogg,-0.125
golosh,-0.125
gomphotherium,-0.125
gone,-0.5
gongorism,-0.25
gonococcus,-0.375
gonorrhea,-0.625
gonorrhoea,-0.625
goo,-0.25
good,0.46875
goofproof,-0.25
goofy,-0.375
google,-0.125
gook,-0.25
goop,-0.25
goose,-0.25
goosebump,-0.125
gooseflesh,-0.125
gore,-0.125
gorgeous,0.75
gorgeously,0.5
gorget,-0.125
gorgonian,0.125
gory,-0.5
gossamer,-0.125
gossip,-0.125
gouache,0.125
goulash,0.125
gout,-0.375
gouty,-0.625
gown,-0.125
grab,-0.125
grace,0.5
gracefully,0.3125
gracelessly,0.25
gracilariidae,0.25
gracillariidae,0.25
gracious,0.375
graciously,0.375
gracula,0.25
gradation,0.375
grade,0.175
grading,0.125
graduate,0.25
graduated,0.125
graduation,0.125
graecophile,0.25
graecophilic,0.25
graffiti,-0.125
graffito,-0.125
grain,0.25
grandiloquently,0.25
grandiosely,0.25
grandly,0.125
grandness,0.125
granny,-0.375
grant,0.125
granuliferous,-0.375
granulocytopenia,-0.5
granuloma,-0.75
graphically,0.1875
grasp,0.125
grass,-0.25
grasshopper,0.125
grassless,-0.25
grate,-0.125
gratefully,0.25
gratefulness,-0.375
gratify,0.125
gratifyingly,0.375
grating,-0.625
gratitude,-0.25
gratuitously,0.125
grave,-0.125
gravel,-0.125
gravelly,-0.625
gravely,-0.0625
graven,0.375
gravitate,0.125
gravitationally,0.25
gravity,-0.25
gravy,0.375
graze,-0.5
grease,-0.125
greasily,0.25
greatest,0.875
greave,-0.125
greed,-0.375
greedily,0.125
green,-0.4375
greenbottle,0.125
greenish,-0.125
greensickness,-0.25
greet,0
gregariously,0.25
greyed,-0.25
grief,-0.625
grievance,0.125
grievously,0.25
grim,-0.5
grime,-0.4375
griminess,-0.125
grimly,0.25
grin,0.125
grinding,-0.125
grinning,0.125
grip,0.375
gripe,-0.3125
gripes,-0.625
griping,-0.625
grippe,0.5
grisly,-0.375
gristly,-0.75
grit,-0.25
gritrock,-0.25
gritstone,-0.25
gritty,-0.25
grizzle,-0.125
groan,-0.625
grok,0.125
groomed,0.625
grooming,0.125
groove,-0.125
grope,-0.0625
groping,-0.125
gropingly,0.375
grossly,-0.25
grotesque,-0.1875
grotesquely,0.25
grouch,-0.25
grouchily,-0.25
groundless,-0.5
grouse,-0.5
growl,-0.125
growling,-0.1875
growth,-0.5
grub,-0.125
grubbily,0.25
grubbiness,-0.125
grubby,-0.625
grudge,0.375
grudgingly,0.25
gruesome,-0.375
gruesomely,0.25
gruff,-0.375
gruffly,0.5
gruidae,-0.25
grumble,-0.375
grumbling,-0.4375
grumpily,-0.25
grunge,-0.125
grungily,0.25
grunt,-0.375
guanaco,-0.25
guarantee,0.125
guarded,0.625
guardedly,0.125
guck,-0.25
guess,-0.0625
guesstimate,-0.125
guidance,0.125
guile,-0.25
guileful,0.5
guileless,0.25
guilt,-0.875
guiltily,0.125
guilty,0.25
guimpe,-0.125
guinness,0.125
gula,0.125
gull,0.125
gullible,0.375
gulp,-0.125
gulping,-0.125
gulyas,0.125
gum,-0.625
gumboil,-0.125
gumdrop,-0.125
gummed,-0.25
gumming,-0.125
gummosis,-0.375
gummy,-0.25
gumshoe,-0.125
guncotton,-0.25
gunk,-0.25
gush,0.4375
gushingly,0.25
gusto,0.75
gusty,-0.125
gutless,-0.25
gutsy,-0.625
gutter,-0.5625
guttle,-0.125
gutturally,0.25
guzzle,0.375
gymnastic,0.375
gymnogyps,0.125
gynophobia,-0.25
gyrocompass,-0.375
haart,-0.125
habit,-0.0625
habituation,0.125
habitude,0.375
hackle,0.375
hackles,-0.25
hadean,-0.125
haematocolpos,-0.125
haematoma,-0.625
haematuria,0.25
haemoglobinemia,-0.25
haemoglobinopathy,-0.625
haemoproteidae,-0.125
haemoproteus,-0.125
haemoptysis,-0.25
haemorrhoid,-0.5
haemorrhoidectomy,0.125
haemosiderosis,-0.125
haemulidae,0.375
haggard,-0.625
haggardly,0.25
hagridden,0.125
hail,0.25
haired,-0.25
hairless,-0.5
hairy,-0.25
halberd,0.125
haldol,-0.25
haleness,0.75
halitosis,-0.625
hallel,0.5
halloo,0.25
hallucinate,-0.125
hallucinating,-0.625
hallucination,-0.5
hallucinogen,-0.125
haloperidol,-0.25
halophil,-0.25
halophile,-0.25
halter,-0.125
haltingly,0.25
hamartia,-0.625
hammer,-0.25
hammered,0.5
hamming,-0.875
handicap,-0.5625
handicapped,-0.125
handicraft,0.375
handily,0.125
handle,-0.25
handless,-0.625
handrest,0.125
handsome,0.625
handsomely,0.25
handwear,0.125
handy,0.25
hang,-0.0625
hangdog,0.0625
hangover,-0.75
haphazard,0.375
haphazardly,0.375
hapless,-0.75
haplosporidian,-0.125
happen,-0.125
happily,0.1875
happiness,0.125
happy,0.625
haptoglobin,0.625
harangue,0.25
harassed,-0.5
harassment,-0.3125
hard,-0.45
hardback,-0.125
hardbacked,-0.125
hardbound,-0.125
hardcover,-0.125
hardened,0.25
hardening,-0.375
hardheaded,-0.125
hardheartedness,-0.625
hardscrabble,-0.375
hardship,-0.375
hardy,0.25
harebrained,0.125
haredi,-0.625
harlequinade,0.25
harlotry,0.125
harm,-0.416666667
harmfully,-0.25
harmlessly,0.25
harmoniously,0.375
harmonisation,0.25
harmonise,0.125
harmonization,0.25
harmonize,0.125
harmony,-0.125
harness,0.125
harried,-0.5
harsh,-0.334
hassle,-0.3125
hastate,0.25
hastily,0.125
hat,-0.25
hatch,-0.125
hatchel,0.375
hate,-0.25
hatefully,0.25
hatred,-0.25
haughtily,0.25
haunted,0.125
haunting,0.5
have,-0.5
havoc,-0.5
hawkmoth,0.125
haymaker,-0.625
haymaking,0.5
haywire,-0.75
hazard,-0.1875
hazardously,-0.125
hazardousness,-0.25
haze,-0.125
hdl,0.25
head,-0.875
headfirst,0.125
headlinese,-0.125
headlong,0.125
heady,-0.625
heal,0.375
healed,0.25
health,0.625
healthcare,0.25
healthier,0.5
healthily,0.25
healthiness,0.5
healthy,0.875
heap,-0.125
hearable,0.375
heart,0.375
heartache,-0.625
heartbreak,-0.625
heartburn,-0.625
heartburning,-0.25
heartily,0.5
heartlessly,0.25
heartlessness,-0.625
heartsease,-0.375
heartsickness,-0.375
heartstrings,0.125
hearty,0.25
heat,0.125
heatedly,0.125
heathlike,-0.125
heatstroke,-0.25
heave,-0.225
heaves,-0.5
heaving,-0.1875
heavyheartedness,-0.625
hebdomadally,-0.375
heckelphone,0.125
heckle,0.375
hectically,0.375
hedge,-0.25
heedful,0.5
heedfully,0.375
heedless,-0.625
heedlessly,-0.375
hefty,0.125
hegira,0.25
heighten,-0.125
heinous,-0.556
heinously,-0.25
heist,-0.125
hejira,0.25
heliozoan,0.125
hell,-0.541666667
hellishly,-0.25
helmet,-0.125
helmeted,-0.375
helminthiasis,0.25
help,0.208333333
helpfully,0.5
helplessly,0.125
helplessness,-0.3125
hematocolpos,-0.125
hematoma,-0.625
hematuria,0.25
hemeralopia,-0.25
hemimetabola,-0.125
hemiramphidae,-0.25
hemochromatosis,-0.625
hemofil,-0.625
hemoglobinemia,-0.25
hemoglobinopathy,-0.625
hemoptysis,-0.25
hemorrhoid,-0.5
hemorrhoidectomy,0.125
hemosiderosis,-0.125
hemostatic,-0.25
hemp,-0.125
hen,0.625
hence,0.625
hepatitis,-0.625
hepatocarcinoma,-0.25
hepatoma,-0.25
hepatomegaly,-0.625
hepatotoxic,-0.5
hepatotoxin,-0.375
herald,0.25
herb,0.25
herbaceous,-0.125
hermetically,0.125
hermitic,0.125
hermitical,0.125
heroic,0.4375
heroical,0.5
heroically,0.25
heroin,-0.125
herpangia,-0.5
herpes,-0.4375
herrenvolk,0.5
hesitance,-0.125
hesitancy,-0.125
hesitantly,0.25
hesitatingly,0.25
heterokontae,-0.125
heteroploid,-0.25
heteroptera,-0.25
heterosexualism,0.25
heterosexuality,0.25
heterosporous,0.25
heterostraci,-0.125
heterotaxy,-0.125
heterotrophic,-0.25
hex,-0.5
hexamita,0.375
heyday,0.375
hiatus,-0.125
hickey,-0.25
hidden,-0.375
hiddenness,0.125
hide,-0.1875
hideaway,0.125
hideous,-0.375
hideously,0.25
hierarchically,0.25
highboard,0.125
highlife,-0.25
highwater,0.125
hijinks,-0.25
hilariously,0.25
hilarity,0.25
hilt,-0.125
hind,-0.125
hinderingly,0.25
hindooism,-0.25
hinduism,-0.25
hint,0.5
hipflask,0.25
hippobosca,-0.125
hircine,0.125
hirsute,-0.25
hirudinea,0.125
hirudo,-0.125
hiss,-0.125
hissing,-0.125
histiocytosis,-0.5
historically,0.125
histrionics,0.1875
hit,0.03125
hitch,-0.125
hitless,-0.5
hiv,0.25
hives,-0.25
hn,-0.125
hoarse,-0.375
hoary,-0.125
hoax,-0.125
hobble,-0.125
hock,-0.25
hog,0.125
hogg,0.125
hogget,0.125
hoist,-0.125
hokey,-0.25
hold,0.3125
hole,-0.083333333
holler,-0.5
hollo,0.125
holocene,0.25
holometabola,0.125
holster,-0.125
homage,0.5
home,0.25
homeless,-0.5
homely,0.125
homeostatic,-0.125
homeostatically,0.25
homeotherm,-0.125
homicidal,0.5
homily,0.5
hominid,0.125
hominoid,0.125
homoeroticism,0.375
homoiotherm,-0.125
homophobic,-0.125
homosexualism,0.375
homosexuality,0.375
homosporous,0.125
homotherm,-0.125
hone,0.125
honest,0.5
honestly,0.375
honeycomb,0.125
honeylike,-0.25
honeymoon,0.625
honk,0.125
honkytonk,-0.125
honor,0.125
honorably,0.25
honorific,0.5
honoring,0.125
honour,0.125
honourably,0.25
hooch,-0.375
hood,0.5
hoodmold,0.125
hoodmould,0.125
hoodoo,-0.25
hoodwink,0.5
hoofing,0.125
hook,0.125
hooked,0.125
hooklike,0.125
hooliganism,-0.125
hoopla,0.125
hoot,-0.125
hootch,-0.375
hoover,0.0625
hope,0.25
hopeful,-0.375
hopefully,0.5
hopefulness,-0.3125
hopelessly,-0.166666667
hopelessness,-0.125
hordeolum,-0.125
horn,0.25
hornet,-0.125
horniness,0.25
horrendous,-0.625
horrible,-0.625
horribly,-0.75
horridly,0.25
horrific,-0.625
horrified,-0.25
horrifying,-0.625
horrifyingly,0.25
horripilation,-0.125
horror,-0.291666667
hosanna,0.375
hospice,-0.375
hospitably,0.25
hospital,0.0625
host,-0.25
hostel,0.125
hostile,-0.625
hostilely,0.25
hostilities,-0.125
hostility,-0.25
hot,0.0625
hotheaded,-0.625
hothouse,0.375
hotly,0.125
hotness,0.25
hotspot,0.25
hours,-0.5
houseclean,0.125
housecoat,-0.125
housewifely,0.125
hover,-0.25
howl,-0.0625
howler,-0.375
hrt,0.125
hs1,-0.125
hs2,-0.125
hueless,-0.125
huff,-0.25
huffily,0.25
huffiness,-0.125
huffishness,-0.625
huffy,0.125
hug,0.208333333
hugging,-0.25
humane,0.625
humanely,0.375
humanist,0.125
humanistic,0.125
humate,0.125
humble,-0.875
humblebee,-0.125
humbleness,-0.3125
humbly,0.3125
humbug,-0.125
humid,0.25
humiliated,-0.5
humiliatingly,0.125
humiliation,0.1875
humility,-0.5
humin,-0.375
humor,0.625
humorlessly,0.25
humorously,0.25
humour,0.625
humourlessly,0.25
hump,0.25
humpback,-0.125
hunchback,-0.125
hunger,0.041666667
hungrily,0.25
hunted,0.5
hunter,-0.125
hurriedly,0.125
hurry,-0.125
hurt,-0.527777778
hurting,-0.75
husbandly,0.125
hush,-0.125
hushing,-0.125
husky,-0.375
hustle,0.25
hut,0.125
hydatidosis,-0.25
hydramnios,-0.375
hydrarthrosis,-0.25
hydraulically,0.25
hydraulicly,0.25
hydrazoite,-0.125
hydric,-0.375
hydrobates,-0.25
hydrobatidae,-0.25
hydrocephalic,0.25
hydroflumethiazide,-0.375
hydrogen,-0.25
hydrolyzable,0.5
hydromorphone,-0.625
hydromys,0.125
hydronephrosis,-0.625
hydrophobia,-0.25
hydrophobic,-0.75
hydrops,-0.625
hydroxychloroquine,-0.125
hygiene,0.625
hygienically,0.25
hygrophytic,-0.25
hyoscine,-0.375
hype,0.125
hyperactive,0.25
hyperacusia,0.25
hyperacusis,0.25
hyperadrenalism,-0.75
hyperadrenocorticism,-0.625
hyperbetalipoproteinemia,-0.125
hyperbole,0.125
hyperbolically,0.125
hyperbolise,0.625
hyperbolize,0.625
hypercalcaemia,-0.25
hypercalcemia,-0.25
hypercholesteremia,-0.125
hypercholesterolemia,-0.125
hyperdactyly,-0.375
hyperemesis,-0.75
hyperextension,0.25
hyperfine,0.5
hyperglycaemia,-0.125
hyperglycemia,-0.125
hypericism,-0.25
hyperkalemia,-0.125
hypermetropia,0.125
hypermetropy,0.125
hypermotility,-0.125
hypernatremia,-0.5
hyperopia,0.125
hyperparathyroidism,-0.375
hyperpiesia,0.125
hyperpiesis,0.125
hyperpigmentation,-0.25
hyperplasia,-0.125
hyperpyrexia,0.5
hypersensitised,-0.25
hypersensitive,-0.25
hypersensitivity,-0.125
hypersensitized,-0.25
hypersomnia,-0.5
hyperstat,-0.5
hypertension,0.25
hyperthyroidism,-0.25
hypertrophy,-0.125
hypervelocity,-0.5
hyperventilate,-0.5
hypesthesia,-0.125
hypnagogic,-0.25
hypnogogic,-0.25
hypnophobia,-0.5
hypnotherapy,-0.125
hypnotic,0.375
hypo,0.375
hypoactive,-0.625
hypoadrenalism,-0.375
hypoadrenocorticism,-0.375
hypobetalipoproteinemia,-0.75
hypocalcaemia,-0.75
hypocalcemia,-0.75
hypochondria,-0.375
hypochondriasis,-0.375
hypocrisy,0.125
hypocritically,0.25
hypodermatidae,-0.25
hypodermic,0.375
hypoesthesia,-0.125
hypogammaglobulinemia,-0.625
hypoglycaemia,-0.625
hypoglycemia,-0.625
hypokalemia,-0.5
hypolipoproteinemia,-0.375
hyponatremia,-0.5
hypoparathyroidism,-0.625
hypopigmentation,-0.25
hypoproteinemia,-0.625
hyposmia,0.125
hypotension,-0.5
hypothalamically,0.375
hypothecate,0.25
hypothermia,-0.25
hypothesis,-0.125
hypothesise,0.25
hypothesize,0.25
hypothrombinemia,-0.125
hypothyroidism,-0.75
hypotonic,-0.5
hypovitaminosis,-0.25
hyracoidea,-0.125
hysteria,-0.541666667
hysterical,-0.5
hysterically,0.25
hysterics,-0.125
hysterocatalepsy,-0.125
i.e.d.,-0.125
iaa,0.125
iamb,-0.25
iambus,-0.25
ibis,0.125
ibuprofen,-0.25
icbm,0.5
ichneumonidae,-0.375
icily,0.125
icterus,-0.5
ictus,0.25
iddm,-0.5
idea,0.125
ideally,0.375
ideate,-0.5
identically,0.25
identifiably,0.125
ideogram,-0.125
ideograph,-0.125
ideographically,0.25
ideologically,0.25
idiomatically,0.125
idiopathic,0.375
idiopathy,0.125
idiotic,0.625
idle,-0.4375
idly,0.125
idolisation,-0.1875
idolization,-0.1875
idyll,0.5
idyllically,0.25
ied,-0.125
ignobly,0.25
ignominy,-0.5
ignorantly,0.375
ignore,0
ileitis,-0.625
ill,-0.541666667
illegally,0.25
illegibly,0.25
illegitimately,0
illicitly,0.25
illogically,0.125
illumination,0.25
illusion,0.125
illustration,0.3125
illustriously,0.375
imaginable,-0.125
imagine,-0.1875
imbecility,-0.125
imbibe,0.375
imbroglio,-0.25
immaculately,0.25
immaculateness,0.125
immature,-0.375
immaturely,0.125
immatureness,-0.625
immaturity,-0.625
immeasurably,0.125
immediately,-0.125
immerse,0.125
immigration,-0.25
imminently,0.25
immobilise,-0.625
immobilize,-0.625
immoderately,0.125
immodestly,0.25
immodesty,-0.125
immorality,0.75
immorally,-0.625
immovably,-0.25
immune,-0.125
immunised,0.125
immunity,0.0625
immunized,0.125
immunocompetent,-0.75
immunocompromised,-0.75
immunodeficient,-0.75
immunosuppressed,0.5
immutable,-0.625
immutably,0.25
impact,0.125
impaction,-0.4375
impair,-0.25
impairment,-0.46875
impalpable,-0.5
impalpably,-0.125
impartial,0.5
impartially,0.25
impasse,-0.375
impassively,0.25
impassiveness,-0.25
impassivity,-0.25
impatience,-0.25
impatiently,0.25
impeach,0.125
impeccable,-0.5
impeccant,0.5
impediment,-0.125
impedimenta,-0.125
impenitently,0.25
imperatively,0.125
imperfection,-0.125
imperfectly,-0.5
imperfectness,-0.125
imperial,-0.125
imperialism,-0.125
imperially,0.125
imperiously,0.25
impermissibly,-0.125
impersonally,0.25
impersonate,-0.5
